,from,to,docID,doctopic
296,Mr Louis Ng Kok Kwang (Nee Soon),Ms Sun Xueling,5d27eca6172d9aa762d48039,Environment
297,PROC,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),5d27eca6172d9aa762d4803a,Employment
298,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),Ms Anthea Ong,5d27eca6172d9aa762d4803a,Employment
299,Ms Anthea Ong,Mr Zaqy Mohamad,5d27eca6172d9aa762d4803a,Employment
300,Mr Zaqy Mohamad,Mr Patrick Tay Teck Guan (West Coast),5d27eca6172d9aa762d4803a,Employment
301,Mr Patrick Tay Teck Guan (West Coast),Mr Zaqy Mohamad,5d27eca6172d9aa762d4803a,Employment
302,PROC,PROC,5d27eca6172d9aa762d4803b,Internal Security
303,PROC,Mr Louis Ng Kok Kwang (Nee Soon),5d27eca6172d9aa762d4803b,Internal Security
304,Mr Louis Ng Kok Kwang (Nee Soon),Ms Sun Xueling,5d27eca6172d9aa762d4803b,Internal Security
305,Ms Sun Xueling,Mr Louis Ng Kok Kwang,5d27eca6172d9aa762d4803b,Internal Security
306,Mr Louis Ng Kok Kwang,Ms Sun Xueling,5d27eca6172d9aa762d4803b,Internal Security
307,PROC,PROC,5d27eca6172d9aa762d4803c,Education
308,PROC,Mr Speaker,5d27eca6172d9aa762d4803c,Education
309,PROC,Mr Desmond Lee,5d27eca6172d9aa762d4803d,Healthcare
310,Mr Deputy Speaker,The Deputy Government Whip (Ms Sim Ann),5d27eca6172d9aa762d4803e,Law
311,PROC,Mr Desmond Lee,5d27eca6172d9aa762d48040,Healthcare
312,PROC,Mr Tharman Shanmugaratnam (for the Prime Minister),5d27eca6172d9aa762d48041,Law
313,PROC,Mr Desmond Lee,5d27eca6172d9aa762d48042,Healthcare
314,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48043,Internal Security
315,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48044,External Security
316,PROC,Mr Chan Chun Sing,5d27eca6172d9aa762d48045,Business
317,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48046,Environment
318,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48047,Healthcare
319,PROC,PROC,5d27eca6172d9aa762d48048,Healthcare
320,PROC,PROC,5d27eca6172d9aa762d48048,Healthcare
321,PROC,Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d48048,Healthcare
322,Mr Melvin Yong Yik Chye (Tanjong Pagar),PROC,5d27eca6172d9aa762d48048,Healthcare
323,PROC,Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d48048,Healthcare
324,Mr Melvin Yong Yik Chye (Tanjong Pagar),Ms Low Yen Ling,5d27eca6172d9aa762d48048,Healthcare
325,Ms Low Yen Ling,Mr Louis Ng Kok Kwang (Nee Soon),5d27eca6172d9aa762d48048,Healthcare
326,Mr Louis Ng Kok Kwang (Nee Soon),Ms Low Yen Ling,5d27eca6172d9aa762d48048,Healthcare
327,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d48049,Internal Security
328,PROC,The Minister for Transport (Mr Khaw Boon Wan),5d27eca6172d9aa762d4804a,Living
329,The Minister for Transport (Mr Khaw Boon Wan),Assoc Prof Walter Theseira (Nominated Member),5d27eca6172d9aa762d4804a,Living
330,Assoc Prof Walter Theseira (Nominated Member),Mr Khaw Boon Wan,5d27eca6172d9aa762d4804a,Living
331,PROC,The Minister for Education (Mr Ong Ye Kung) (for the Prime Minister),5d27eca6172d9aa762d4804b,Law
332,The Minister for Education (Mr Ong Ye Kung) (for the Prime Minister),Mr Leon Perera (Non-Constituency Member),5d27eca6172d9aa762d4804b,Law
333,Mr Leon Perera (Non-Constituency Member),Mr Ong Ye Kung,5d27eca6172d9aa762d4804b,Law
334,Mr Ong Ye Kung,Mr Speaker,5d27eca6172d9aa762d4804b,Law
335,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d4804c,Healthcare
336,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d4804d,Healthcare
337,Mr Speaker,The Leader of the House (Ms Grace Fu Hai Yien),5d27eca6172d9aa762d4804e,Law
338,The Leader of the House (Ms Grace Fu Hai Yien),Mr Speaker,5d27eca6172d9aa762d4804e,Law
339,The Leader of the House (Ms Grace Fu Hai Yien),Mr Deputy Speaker,5d27eca6172d9aa762d4804f,Law
340,Mr Deputy Speaker,Mr Deputy Speaker,5d27eca6172d9aa762d4804f,Law
341,Mr Deputy Speaker,Ms Grace Fu Hai Yien,5d27eca6172d9aa762d4804f,Law
342,Ms Grace Fu Hai Yien,Mr Deputy Speaker,5d27eca6172d9aa762d4804f,Law
343,Mr Deputy Speaker,PROC,5d27eca6172d9aa762d4804f,Law
344,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48050,Environment
345,PROC,Mr Desmond Lee,5d27eca6172d9aa762d48052,Healthcare
346,PROC,Mr Desmond Lee,5d27eca6172d9aa762d48053,Internal Security
347,PROC,"The Minister for Culture, Community and Youth (Ms Grace Fu Hai Yien)",5d27eca6172d9aa762d48054,Education
348,"The Minister for Culture, Community and Youth (Ms Grace Fu Hai Yien)",Ms Anthea Ong (Nominated Member),5d27eca6172d9aa762d48054,Education
349,Ms Anthea Ong (Nominated Member),Ms Grace Fu Hai Yien,5d27eca6172d9aa762d48054,Education
350,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d48055,Healthcare
351,PROC,The Senior Minister of State for Transport (Dr Janil Puthucheary) (for the Minister for Transport),5d27eca6172d9aa762d48056,Internal Security
352,The Senior Minister of State for Transport (Dr Janil Puthucheary) (for the Minister for Transport),Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d48056,Internal Security
353,Mr Melvin Yong Yik Chye (Tanjong Pagar),Dr Janil Puthucheary,5d27eca6172d9aa762d48056,Internal Security
354,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48057,Environment
355,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48058,Environment
356,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48059,External Security
357,PROC,PROC,5d27eca6172d9aa762d4805a,Environment
358,PROC,PROC,5d27eca6172d9aa762d4805a,Environment
359,PROC,Mr Speaker,5d27eca6172d9aa762d4805a,Environment
360,Mr Speaker,Dr Amy Khor Lean Suan,5d27eca6172d9aa762d4805a,Environment
361,Dr Amy Khor Lean Suan,Mr Alex Yam (Marsiling-Yew Tee),5d27eca6172d9aa762d4805a,Environment
362,Mr Alex Yam (Marsiling-Yew Tee),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d4805a,Environment
363,Dr Amy Khor Lean Suan,Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d4805a,Environment
364,Mr Melvin Yong Yik Chye (Tanjong Pagar),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d4805a,Environment
365,Dr Amy Khor Lean Suan,Mr Ang Wei Neng (Jurong),5d27eca6172d9aa762d4805a,Environment
366,Mr Ang Wei Neng (Jurong),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d4805a,Environment
367,PROC,The Minister for Health (Mr Gan Kim Yong),5d27eca6172d9aa762d4805b,Healthcare
368,The Minister for Health (Mr Gan Kim Yong),Dr Chia Shi-Lu (Tanjong Pagar),5d27eca6172d9aa762d4805b,Healthcare
369,Dr Chia Shi-Lu (Tanjong Pagar),Mr Gan Kim Yong,5d27eca6172d9aa762d4805b,Healthcare
370,PROC,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),5d27eca6172d9aa762d4805c,Living
371,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),Mr Murali Pillai (Bukit Batok),5d27eca6172d9aa762d4805c,Living
372,Mr Murali Pillai (Bukit Batok),Dr Lam Pin Min,5d27eca6172d9aa762d4805c,Living
373,Dr Lam Pin Min,Mr Murali Pillai,5d27eca6172d9aa762d4805c,Living
374,Mr Murali Pillai,Dr Lam Pin Min,5d27eca6172d9aa762d4805c,Living
375,Dr Lam Pin Min,Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d4805c,Living
376,Er Dr Lee Bee Wah (Nee Soon),Dr Lam Pin Min,5d27eca6172d9aa762d4805c,Living
377,Dr Lam Pin Min,Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d4805c,Living
378,Mr Pritam Singh (Aljunied),Dr Lam Pin Min,5d27eca6172d9aa762d4805c,Living
379,PROC,PROC,5d27eca6172d9aa762d4805d,Healthcare
380,PROC,PROC,5d27eca6172d9aa762d4805d,Healthcare
381,PROC,Mr Speaker,5d27eca6172d9aa762d4805d,Healthcare
382,Mr Speaker,Mr Amrin Amin,5d27eca6172d9aa762d4805d,Healthcare
383,Mr Amrin Amin,PROC,5d27eca6172d9aa762d4805d,Healthcare
384,PROC,Ms Joan Pereira (Tanjong Pagar),5d27eca6172d9aa762d4805d,Healthcare
385,Ms Joan Pereira (Tanjong Pagar),Mr Amrin Amin,5d27eca6172d9aa762d4805d,Healthcare
386,Mr Amrin Amin,Mr Melvin Yong Yik Chye (Tanjong Pagar),5d27eca6172d9aa762d4805d,Healthcare
387,Mr Melvin Yong Yik Chye (Tanjong Pagar),Mr Amrin Amin,5d27eca6172d9aa762d4805d,Healthcare
388,Mr Amrin Amin,Dr Lily Neo (Jalan Besar),5d27eca6172d9aa762d4805d,Healthcare
389,Dr Lily Neo (Jalan Besar),Mr Amrin Amin,5d27eca6172d9aa762d4805d,Healthcare
390,PROC,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),5d27eca6172d9aa762d4805e,Living
391,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d4805e,Living
392,Er Dr Lee Bee Wah (Nee Soon),Dr Lam Pin Min,5d27eca6172d9aa762d4805e,Living
393,PROC,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),5d27eca6172d9aa762d4805f,Internal Security
394,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),Ms Joan Pereira (Tanjong Pagar),5d27eca6172d9aa762d4805f,Internal Security
395,Ms Joan Pereira (Tanjong Pagar),Dr Lam Pin Min,5d27eca6172d9aa762d4805f,Internal Security
396,Dr Lam Pin Min,Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d4805f,Internal Security
397,Er Dr Lee Bee Wah (Nee Soon),Dr Lam Pin Min,5d27eca6172d9aa762d4805f,Internal Security
398,PROC,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),5d27eca6172d9aa762d48060,Healthcare
399,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),Mr Alex Yam (Marsiling-Yew Tee),5d27eca6172d9aa762d48060,Healthcare
400,Mr Alex Yam (Marsiling-Yew Tee),Dr Amy Khor Lean Suan,5d27eca6172d9aa762d48060,Healthcare
401,PROC,The Minister for Communications and Information (Mr S Iswaran),5d27eca6172d9aa762d48061,Business
402,The Minister for Communications and Information (Mr S Iswaran),Mr Ang Wei Neng (Jurong),5d27eca6172d9aa762d48061,Business
403,Mr Ang Wei Neng (Jurong),Mr S Iswaran,5d27eca6172d9aa762d48061,Business
404,PROC,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),5d27eca6172d9aa762d48062,Internal Security
405,The Senior Minister of State for Transport (Dr Lam Pin Min) (for the Minister for Transport),Mr Murali Pillai (Bukit Batok),5d27eca6172d9aa762d48062,Internal Security
406,Mr Murali Pillai (Bukit Batok),Dr Lam Pin Min,5d27eca6172d9aa762d48062,Internal Security
407,PROC,The Minister for Law (Mr K Shanmugam),5d27eca6172d9aa762d48063,Society
408,The Minister for Law (Mr K Shanmugam),Mr Speaker,5d27eca6172d9aa762d48063,Society
409,Mr Speaker,Mr K Shanmugam,5d27eca6172d9aa762d48063,Society
410,Mr K Shanmugam,Mr Speaker,5d27eca6172d9aa762d48063,Society
411,Mr Speaker,Mr K Shanmugam,5d27eca6172d9aa762d48063,Society
412,Mr K Shanmugam,Mr Speaker,5d27eca6172d9aa762d48063,Society
413,Mr Speaker,The Senior Minister of State for Law (Mr Edwin Tong Chun Fai),5d27eca6172d9aa762d48063,Society
414,The Senior Minister of State for Law (Mr Edwin Tong Chun Fai),Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d48063,Society
415,Mr Pritam Singh (Aljunied),Mr Speaker,5d27eca6172d9aa762d48063,Society
416,Mr Speaker,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48063,Society
417,Mr Edwin Tong Chun Fai,Mr Pritam Singh,5d27eca6172d9aa762d48063,Society
418,Mr Pritam Singh,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48063,Society
419,Mr Edwin Tong Chun Fai,Mr Pritam Singh,5d27eca6172d9aa762d48063,Society
420,Mr Pritam Singh,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48063,Society
421,Mr Edwin Tong Chun Fai,Mr Pritam Singh,5d27eca6172d9aa762d48063,Society
422,Mr Pritam Singh,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48063,Society
423,Mr Edwin Tong Chun Fai,Mr Speaker,5d27eca6172d9aa762d48063,Society
424,Mr Speaker,Ms Irene Quay Siew Ching (Nominated Member),5d27eca6172d9aa762d48063,Society
425,Ms Irene Quay Siew Ching (Nominated Member),PROC,5d27eca6172d9aa762d48063,Society
426,PROC,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
427,Mr Edwin Tong Chun Fai,Mr Christopher de Souza (Holland-Bukit Timah),5d27eca6172d9aa762d48064,Law
428,Mr Christopher de Souza (Holland-Bukit Timah),Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d48064,Law
429,Mr Pritam Singh (Aljunied),Assoc Prof Walter Theseira (Nominated Member),5d27eca6172d9aa762d48064,Law
430,Assoc Prof Walter Theseira (Nominated Member),Mr Speaker,5d27eca6172d9aa762d48064,Law
431,Mr Speaker,Assoc Prof Walter Theseira,5d27eca6172d9aa762d48064,Law
432,Assoc Prof Walter Theseira,Ms Rahayu Mahzam (Jurong),5d27eca6172d9aa762d48064,Law
433,Ms Rahayu Mahzam (Jurong),Prof Lim Sun Sun (Nominated Member),5d27eca6172d9aa762d48064,Law
434,Prof Lim Sun Sun (Nominated Member),Mr Yee Chia Hsing (Chua Chu Kang),5d27eca6172d9aa762d48064,Law
435,Mr Yee Chia Hsing (Chua Chu Kang),Ms Anthea Ong (Nominated Member),5d27eca6172d9aa762d48064,Law
436,Ms Anthea Ong (Nominated Member),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d48064,Law
437,Er Dr Lee Bee Wah (Nee Soon),Mr Gan Thiam Poh (Ang Mo Kio),5d27eca6172d9aa762d48064,Law
438,Mr Gan Thiam Poh (Ang Mo Kio),Mr Patrick Tay Teck Guan (West Coast),5d27eca6172d9aa762d48064,Law
439,Mr Patrick Tay Teck Guan (West Coast),PROC,5d27eca6172d9aa762d48064,Law
440,PROC,Mr Murali Pillai (Bukit Batok),5d27eca6172d9aa762d48064,Law
441,Mr Murali Pillai (Bukit Batok),Dr Chia Shi-Lu (Tanjong Pagar),5d27eca6172d9aa762d48064,Law
442,Dr Chia Shi-Lu (Tanjong Pagar),Mr Louis Ng Kok Kwang (Nee Soon),5d27eca6172d9aa762d48064,Law
443,Mr Louis Ng Kok Kwang (Nee Soon),Mr Speaker,5d27eca6172d9aa762d48064,Law
444,Mr Speaker,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
445,Mr Edwin Tong Chun Fai,Mr Speaker,5d27eca6172d9aa762d48064,Law
446,Mr Speaker,Mr Pritam Singh,5d27eca6172d9aa762d48064,Law
447,Mr Pritam Singh,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
448,Mr Edwin Tong Chun Fai,Mr Speaker,5d27eca6172d9aa762d48064,Law
449,Mr Speaker,Mr Yee Chia Hsing,5d27eca6172d9aa762d48064,Law
450,Mr Yee Chia Hsing,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
451,Mr Edwin Tong Chun Fai,Mr Patrick Tay Teck Guan,5d27eca6172d9aa762d48064,Law
452,Mr Patrick Tay Teck Guan,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
453,Mr Edwin Tong Chun Fai,Mr Pritam Singh,5d27eca6172d9aa762d48064,Law
454,Mr Pritam Singh,Mr Edwin Tong Chun Fai,5d27eca6172d9aa762d48064,Law
455,Mr Edwin Tong Chun Fai,Mr Speaker,5d27eca6172d9aa762d48064,Law
456,Mr Speaker,PROC,5d27eca6172d9aa762d48064,Law
457,PROC,Mr Christopher de Souza (Holland-Bukit Timah),5d27eca6172d9aa762d48065,Society
458,Mr Christopher de Souza (Holland-Bukit Timah),Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
459,Mr Deputy Speaker,Mr Pritam Singh,5d27eca6172d9aa762d48065,Society
460,Mr Pritam Singh,Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
461,Mr Deputy Speaker,Mr Christopher de Souza,5d27eca6172d9aa762d48065,Society
462,Mr Christopher de Souza,Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
463,Mr Deputy Speaker,Ms Irene Quay Siew Ching,5d27eca6172d9aa762d48065,Society
464,Ms Irene Quay Siew Ching,Mr Christopher de Souza,5d27eca6172d9aa762d48065,Society
465,Mr Christopher de Souza,Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
466,Mr Deputy Speaker,Ms Irene Quay Siew Ching,5d27eca6172d9aa762d48065,Society
467,Ms Irene Quay Siew Ching,Mr Christopher de Souza,5d27eca6172d9aa762d48065,Society
468,Mr Christopher de Souza,Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
469,Mr Deputy Speaker,Mr Low Thia Khiang,5d27eca6172d9aa762d48065,Society
470,Mr Low Thia Khiang,Mr Seah Kian Peng (Marine Parade),5d27eca6172d9aa762d48065,Society
471,Mr Seah Kian Peng (Marine Parade),Mr Deputy Speaker,5d27eca6172d9aa762d48065,Society
472,Mr Deputy Speaker,PROC,5d27eca6172d9aa762d48065,Society
473,PROC,Mr Low Thia Khiang,5d27eca6172d9aa762d48065,Society
474,Mr Low Thia Khiang,Ms Sun Xueling(In Mandarin),5d27eca6172d9aa762d48065,Society
475,PROC,The Senior Minister of State for Law (Mr Edwin Tong Chun Fai) (for the Minister for Law),5d27eca6172d9aa762d48066,Internal Security
476,PROC,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),5d27eca6172d9aa762d48067,Healthcare
477,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),Ms Anthea Ong (Nominated Member),5d27eca6172d9aa762d48067,Healthcare
478,Ms Anthea Ong (Nominated Member),Mr Zaqy Mohamad,5d27eca6172d9aa762d48067,Healthcare
479,Mr Zaqy Mohamad,Ms Anthea Ong,5d27eca6172d9aa762d48067,Healthcare
480,Ms Anthea Ong,Mr Zaqy Mohamad,5d27eca6172d9aa762d48067,Healthcare
481,PROC,The Minister for the Environment and Water Resources (Mr Masagos Zulkifli B M M),5d27eca6172d9aa762d48068,Environment
482,The Minister for the Environment and Water Resources (Mr Masagos Zulkifli B M M),Dr Lily Neo (Jalan Besar),5d27eca6172d9aa762d48068,Environment
483,Dr Lily Neo (Jalan Besar),Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48068,Environment
484,Mr Masagos Zulkifli B M M,Mr Speaker,5d27eca6172d9aa762d48068,Environment
485,Mr Speaker,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),5d27eca6172d9aa762d48069,Law
486,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),Mr Speaker,5d27eca6172d9aa762d48069,Law
487,Mr Speaker,Mr Speaker,5d27eca6172d9aa762d48069,Law
488,PROC,Mr K Shanmugam,5d27eca6172d9aa762d4806a,Internal Security
489,PROC,PROC,5d27eca6172d9aa762d4806b,Environment
490,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d4806b,Environment
491,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4806c,Environment
492,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d4806d,Employment
493,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d4806e,Living
494,PROC,Dr Ng Eng Hen,5d27eca6172d9aa762d4806f,External Security
495,PROC,PROC,5d27eca6172d9aa762d48070,Law
496,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48071,Environment
497,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48072,Living
498,PROC,Dr Ng Eng Hen,5d27eca6172d9aa762d48073,Law
499,PROC,Mr K Shanmugam,5d27eca6172d9aa762d48074,Internal Security
500,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48075,Internal Security
501,The Chairman,Mr Vikram Nair (Sembawang),5d27eca6172d9aa762d48077,Society
502,Mr Vikram Nair (Sembawang),Ms Sylvia Lim (Aljunied),5d27eca6172d9aa762d48077,Society
503,Ms Sylvia Lim (Aljunied),The Chairman,5d27eca6172d9aa762d48077,Society
504,The Chairman,Mr Vikram Nair,5d27eca6172d9aa762d48077,Society
505,Mr Vikram Nair,Mr Seah Kian Peng (Marine Parade),5d27eca6172d9aa762d48077,Society
506,Mr Seah Kian Peng (Marine Parade),Mr Pritam Singh (Aljunied),5d27eca6172d9aa762d48077,Society
507,Mr Pritam Singh (Aljunied),Mr Kwek Hian Chuan Henry (Nee Soon),5d27eca6172d9aa762d48077,Society
508,Mr Kwek Hian Chuan Henry (Nee Soon),Prof Fatimah Lateef (Marine Parade),5d27eca6172d9aa762d48077,Society
509,Prof Fatimah Lateef (Marine Parade),Mr Desmond Choo (Tampines),5d27eca6172d9aa762d48077,Society
510,Mr Desmond Choo (Tampines),Prof Fatimah Lateef,5d27eca6172d9aa762d48077,Society
511,Prof Fatimah Lateef,Mr Zainal Sapari (Pasir Ris-Punggol),5d27eca6172d9aa762d48077,Society
512,Mr Zainal Sapari (Pasir Ris-Punggol),Mr Chong Kee Hiong (Bishan-Toa Payoh),5d27eca6172d9aa762d48077,Society
513,Mr Chong Kee Hiong (Bishan-Toa Payoh),PROC,5d27eca6172d9aa762d48077,Society
514,PROC,The Chairman,5d27eca6172d9aa762d48077,Society
515,The Chairman,Mr Arasu Duraisamy (Nominated Member),5d27eca6172d9aa762d48077,Society
516,Mr Arasu Duraisamy (Nominated Member),Mr Charles Chong (Punggol East),5d27eca6172d9aa762d48077,Society
517,Mr Charles Chong (Punggol East),The Chairman,5d27eca6172d9aa762d48077,Society
518,The Chairman,PROC,5d27eca6172d9aa762d48077,Society
519,PROC,The Chairman,5d27eca6172d9aa762d48077,Society
520,The Chairman,Miss Cheng Li Hui (Tampines),5d27eca6172d9aa762d48077,Society
521,Miss Cheng Li Hui (Tampines),Mr Kwek Hian Chuan Henry,5d27eca6172d9aa762d48077,Society
522,Mr Kwek Hian Chuan Henry,Dr Teo Ho Pin(Bukit Panjang),5d27eca6172d9aa762d48077,Society
523,Dr Teo Ho Pin(Bukit Panjang),The Chairman,5d27eca6172d9aa762d48077,Society
524,The Chairman,Ms Joan Pereira (Tanjong Pagar),5d27eca6172d9aa762d48077,Society
525,Ms Joan Pereira (Tanjong Pagar),Miss Cheng Li Hui,5d27eca6172d9aa762d48077,Society
526,Miss Cheng Li Hui,The Chairman,5d27eca6172d9aa762d48077,Society
527,The Chairman,Ms Joan Pereira,5d27eca6172d9aa762d48077,Society
528,PROC,PROC,5d27eca6172d9aa762d48078,Environment
529,PROC,Mr Louis Ng Kok Kwang (Nee Soon),5d27eca6172d9aa762d48078,Environment
530,Mr Louis Ng Kok Kwang (Nee Soon),Ms Sun Xueling,5d27eca6172d9aa762d48078,Environment
531,Ms Sun Xueling,Mr Speaker,5d27eca6172d9aa762d48078,Environment
532,Mr Speaker,Mr Louis Ng Kok Kwang,5d27eca6172d9aa762d48078,Environment
533,Mr Louis Ng Kok Kwang,Ms Sun Xueling,5d27eca6172d9aa762d48078,Environment
534,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48079,Living
535,PROC,Mr K Shanmugam,5d27eca6172d9aa762d4807a,Internal Security
536,PROC,Mr Desmond Lee,5d27eca6172d9aa762d4807b,Healthcare
537,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d4807c,Law
538,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d4807d,Healthcare
539,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d4807e,Employment
540,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4807f,Living
541,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48080,Healthcare
542,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48081,Living
543,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48082,Healthcare
544,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d48083,Living
545,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d48084,Internal Security
546,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48085,Environment
547,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d48086,Living
548,PROC,Mr Desmond Lee,5d27eca6172d9aa762d48087,Healthcare
549,PROC,The Minister for Defence (Dr Ng Eng Hen),5d27eca6172d9aa762d48088,Internal Security
550,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d48089,Healthcare
551,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4808a,Living
552,PROC,Mr K Shanmugam,5d27eca6172d9aa762d4808b,Environment
553,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d4808c,Healthcare
554,PROC,Mr K Shanmugam,5d27eca6172d9aa762d4808d,Internal Security
555,PROC,PROC,5d27eca6172d9aa762d4808e,Education
556,PROC,Dr Intan Azura Mokhtar (Ang Mo Kio),5d27eca6172d9aa762d4808e,Education
557,Dr Intan Azura Mokhtar (Ang Mo Kio),Assoc Prof Dr Muhammad Faishal Ibrahim,5d27eca6172d9aa762d4808e,Education
558,PROC,PROC,5d27eca6172d9aa762d4808f,Environment
559,PROC,Ms Joan Pereira (Tanjong Pagar),5d27eca6172d9aa762d4808f,Environment
560,Ms Joan Pereira (Tanjong Pagar),Ms Sun Xueling,5d27eca6172d9aa762d4808f,Environment
561,PROC,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d48090,Business
562,PROC,Mrs Josephine Teo,5d27eca6172d9aa762d48091,Employment
563,PROC,Mr Ong Ye Kung,5d27eca6172d9aa762d48092,Healthcare
